,belongs_to_collection,id,title,vote_average,vote_count
524,{},14291.0,Searching for Bobby Fischer,7.3,100.0
525,{},103413.0,Second Best,5.9,8.0
526,The Secret Garden Collection,11236.0,The Secret Garden,7.1,232.0
527,{},11592.0,Serial Mom,6.4,137.0
528,The Shadow Collection,8850.0,The Shadow,5.4,140.0
529,{},10445.0,Shadowlands,6.8,61.0
530,{},695.0,Short Cuts,6.9,136.0
531,{},43535.0,A Simple Twist of Fate,5.7,26.0
532,{},12519.0,Sirens,5.2,31.0
533,{},23210.0,Six Degrees of Separation,6.5,75.0
534,{},858.0,Sleepless in Seattle,6.5,630.0
535,{},867.0,Sliver,4.9,144.0
536,Blade Runner Collection,78.0,Blade Runner,7.9,3833.0
537,{},13203.0,Son in Law,5.6,81.0
538,{},10442.0,So I Married an Axe Murderer,6.1,131.0
539,{},11074.0,Striking Distance,5.4,223.0
540,{},33367.0,Harem,4.0,4.0
541,{},9607.0,Super Mario Bros.,4.0,236.0
542,{},17585.0,Surviving the Game,6.1,53.0
543,{},9057.0,Terminal Velocity,5.0,82.0
544,{},20967.0,Thirty Two Short Films About Glenn Gould,7.4,9.0
545,{},10635.0,Threesome,6.3,57.0
546,{},9479.0,The Nightmare Before Christmas,7.6,2135.0
547,{},10057.0,The Three Musketeers,6.2,219.0
548,{},11969.0,Tombstone,7.4,632.0
549,{},41590.0,Trial by Jury,5.5,5.0
550,{},319.0,True Romance,7.5,762.0
551,{},26408.0,The War Room,7.3,19.0
552,{},15139.0,The Pagemaster,6.2,178.0
553,{},161158.0,"Paris, France",6.0,2.0
554,{},218473.0,"The Beans of Egypt, Maine",0.0,1.0
555,{},85247.0,Killer,3.0,2.0
556,{},11446.0,Welcome to the Dollhouse,6.9,103.0
557,{},51980.0,Germinal,6.3,43.0
558,{},24405.0,Chasers,4.7,22.0
559,{},11655.0,Cronos,6.4,153.0
560,{},11800.0,Naked in New York,4.0,3.0
561,{},8223.0,Kika,6.8,58.0
562,{},14587.0,Bhaji on the Beach,5.1,10.0
563,{},31504.0,Little Big League,6.0,20.0
564,{},41653.0,The Slingshot,6.2,10.0
565,{},53185.0,Wide Eyed and Legless,0.0,0.0
566,{},95743.0,Foreign Student,0.0,0.0
567,{},23637.0,"Ciao, Professore!",7.2,74.0
568,{},17600.0,Spanking the Monkey,5.3,29.0
569,{},10897.0,The Little Rascals,6.3,214.0
570,{},349394.0,À la mode,0.0,0.0
571,{},21352.0,Andre,5.0,31.0
572,{},68806.0,The Escort,5.0,5.0
573,{},37345.0,Princess Caraboo,4.4,5.0
574,{},32562.0,The Celluloid Closet,7.0,24.0
575,{},47507.0,Café au Lait,6.8,4.0
576,{},25403.0,Dear Diary,6.9,46.0
577,{},124304.0,I Don't Want to Talk About It,6.0,1.0
578,The Brady Bunch Collection,9066.0,The Brady Bunch Movie,5.9,87.0
579,Home Alone Collection,771.0,Home Alone,7.1,2487.0
580,{},251.0,Ghost,6.9,1381.0
581,Aladdin Collection,812.0,Aladdin,7.4,3495.0
582,The Terminator Collection,280.0,Terminator 2: Judgment Day,7.7,4274.0
583,{},581.0,Dances with Wolves,7.6,1084.0
584,{},80350.0,Tough and Deadly,6.3,4.0
585,Batman Collection,268.0,Batman,7.0,2145.0
586,The Hannibal Lecter Anthology,274.0,The Silence of the Lambs,8.1,4549.0
587,{},408.0,Snow White and the Seven Dwarfs,6.9,1973.0
588,Beauty and the Beast Collection,10020.0,Beauty and the Beast,7.5,3029.0
589,{},10895.0,Pinocchio,6.9,1412.0
590,{},114.0,Pretty Woman,7.0,1807.0
591,{},41043.0,Window to Paris,6.0,6.0
592,{},576.0,The Wild Bunch,7.7,266.0
593,{},15477.0,Love and a .45,5.5,15.0
594,{},59146.0,The Wooden Man's Bride,6.5,1.0
595,{},124472.0,A Great Day in Harlem,7.0,2.0
596,{},30528.0,Bye Bye Love,6.1,20.0
597,{},7300.0,One Fine Day,6.1,160.0
598,Candyman Collection,10824.0,Candyman: Farewell to the Flesh,5.0,64.0
599,{},261246.0,Century,5.0,1.0
600,{},275.0,Fargo,7.7,2080.0
601,Homeward Bound Collection,25059.0,Homeward Bound II: Lost in San Francisco,6.0,105.0
602,Heavy Metal Collection,11827.0,Heavy Metal,6.3,150.0
603,Hellraiser Collection,8766.0,Hellraiser: Bloodline,4.9,111.0
604,{},23570.0,The Pallbearer,4.6,30.0
605,{},47333.0,Jane Eyre,7.1,51.0
606,{},54850.0,Loaded,4.0,3.0
607,{},51242.0,Bread and Chocolate,7.1,10.0
608,{},10112.0,The Aristocats,7.1,1287.0
609,{},4307.0,The Flower of My Secret,6.9,43.0
610,{},46029.0,Two Much,5.1,24.0
611,{},32308.0,Ed,3.6,24.0
612,{},88893.0,Scream of Stone,7.5,4.0
613,{},52873.0,My Favorite Season,6.4,4.0
614,{},123505.0,A Modern Affair,5.0,1.0
615,{},340210.0,Condition Red,4.7,3.0
616,{},44281.0,Halfaouine: Boy of the Terraces,7.4,5.0
617,{},28121.0,A Thin Line Between Love and Hate,5.7,15.0
618,{},12520.0,The Last Supper,6.5,82.0
619,{},1592.0,Primal Fear,7.4,644.0
620,{},166901.0,Rude,6.0,1.0
621,{},36447.0,Carried Away,5.4,5.0
622,All Dogs Go to Heaven Collection,19042.0,All Dogs Go to Heaven 2,5.0,50.0
623,{},38884.0,Land and Freedom,7.0,53.0
624,{},47449.0,Denise Calls Up,6.6,5.0
625,{},36259.0,Theodore Rex,3.6,17.0
626,{},41852.0,A Family Thing,5.6,14.0
627,{},40926.0,Frisk,3.0,3.0
628,{},9099.0,Sgt. Bilko,5.5,96.0
629,{},2021.0,Jack & Sarah,5.1,10.0
630,{},61752.0,Girl 6,5.7,17.0
631,{},10988.0,Diabolique,5.4,74.0
632,{},11479.0,"Little Indian, Big City",6.0,145.0
633,{},398959.0,Roula,5.0,1.0
634,{},287305.0,Peanuts – Die Bank zahlt alles,4.0,1.0
635,{},339428.0,Happy Weekend,0.0,0.0
636,{},12652.0,Nelly and Monsieur Arnaud,7.1,16.0
637,{},10684.0,Courage Under Fire,6.2,240.0
638,Mission: Impossible Collection,954.0,Mission: Impossible,6.7,2677.0
639,{},68445.0,Cold Fever,7.7,6.0
640,{},18989.0,Moll Flanders,6.2,19.0
641,{},10801.0,The Superwife,5.3,7.0
642,{},54285.0,"301, 302",6.2,10.0
643,DragonHeart Collection,8840.0,DragonHeart,6.4,553.0
644,{},278978.0,Und keiner weint mir nach,0.0,0.0
645,{},124625.0,My Mother's Courage,0.0,0.0
646,{},11107.0,Eddie,5.4,46.0
647,{},16417.0,Yankee Zulu,6.0,4.0
648,{},70934.0,Billy's Holiday,0.0,0.0
649,{},10363.0,Purple Noon,7.3,73.0
650,{},161070.0,August,5.3,3.0
651,{},10539.0,James and the Giant Peach,6.2,375.0
652,{},10543.0,Fear,6.1,157.0
653,{},18414.0,Kids in the Hall: Brain Candy,5.9,26.0
654,{},47502.0,Faithful,4.8,4.0
655,{},11902.0,Underground,7.5,143.0
656,{},27098.0,All Things Fair,6.1,23.0
657,Bloodsport Collection,25087.0,Bloodsport II,5.2,23.0
658,The Apu Collection,5801.0,Pather Panchali,7.9,63.0
659,The Apu Collection,896.0,The World of Apu,8.2,40.0
660,{},3065.0,Mystery Science Theater 3000: The Movie,7.0,71.0
661,{},318177.0,Tarantella,0.0,0.0
662,{},2300.0,Space Jam,6.5,1335.0
663,{},8069.0,Barbarella,5.7,149.0
664,{},288173.0,Hostile Intentions,8.0,1.0
665,{},187851.0,They Bite,5.5,1.0
666,{},27768.0,Some Folks Call It a Sling Blade,7.5,8.0
667,{},221917.0,The Run of the Country,8.0,2.0
668,Lemmy Caution Collection,8072.0,Alphaville,6.8,100.0
669,{},35797.0,Coup de Torchon,6.8,21.0
670,{},88030.0,Tigrero: A Film That Was Never Made,7.5,4.0
671,{},185191.0,The Eye of Vichy,0.0,0.0
672,{},83857.0,Windows,5.8,9.0
673,{},33245.0,It's My Party,6.2,9.0
674,{},124460.0,Country Life,8.0,1.0
675,{},27281.0,Operation Dumbo Drop,4.7,37.0
676,{},105045.0,The Promise,5.0,1.0
677,{},105045.0,The Promise,5.0,1.0
678,{},105045.0,The Promise,5.0,1.0
679,{},105045.0,The Promise,5.0,1.0
680,{},40001.0,Mrs. Winterbourne,5.5,26.0
681,{},29621.0,Solo,3.9,18.0
682,{},117730.0,Under The Domim Tree,6.5,2.0
683,The Substitute Collection,20762.0,The Substitute,5.8,60.0
684,{},37144.0,True Crime,5.1,7.0
685,{},48260.0,Butterfly Kiss,7.4,5.0
686,{},12656.0,Feeling Minnesota,5.5,29.0
687,{},38867.0,Delta of Venus,3.3,5.0
688,{},277270.0,To Cross the Rubicon,0.0,0.0
689,{},25969.0,Angus,6.8,24.0
690,{},44103.0,Priest Daens,6.7,15.0
691,{},753.0,Faces,7.1,36.0
692,{},43634.0,Boys,5.3,11.0
693,{},9103.0,The Quest,5.3,126.0
694,{},90214.0,Cosi,7.1,9.0
695,{},29649.0,Sunset Park,5.1,7.0
696,{},10990.0,Mulholland Falls,6.2,73.0
697,{},8866.0,The Truth About Cats & Dogs,5.7,86.0
698,{},12233.0,Oliver & Company,6.5,372.0
699,{},23449.0,Celtic Pride,4.9,35.0
700,{},36355.0,Flipper,5.3,85.0
701,{},37667.0,Captives,6.0,10.0
702,{},90148.0,Of Love and Shadows,4.4,11.0
703,{},922.0,Dead Man,7.2,397.0
704,{},11876.0,The Horseman on the Roof,6.7,25.0
705,{},52633.0,Switchblade Sisters,6.6,27.0
706,{},62364.0,Mouth to Mouth,5.5,5.0
707,The Visitors Collection,11687.0,The Visitors,7.1,433.0
708,{},9304.0,Multiplicity,5.5,158.0
709,{},73183.0,"The Haunted World of Edward D. Wood, Jr.",10.0,1.0
710,{},131232.0,Two Friends,0.0,0.0
711,{},9100.0,The Craft,6.3,388.0
712,{},20759.0,The Great White Hype,5.1,29.0
713,{},46063.0,Last Dance,5.6,9.0
714,{},32513.0,Cold Comfort Farm,7.0,21.0
715,{},40651.0,"Institute Benjamenta, or This Dream People Call Human Life",7.7,11.0
716,{},36915.0,Heaven's Prisoners,5.0,17.0
717,{},40507.0,Original Gangstas,5.5,5.0
718,{},9802.0,The Rock,6.9,1474.0
719,{},25697.0,Getting Away with Murder,5.5,6.0
720,{},21588.0,Cemetery Man,7.0,105.0
721,{},664.0,Twister,6.1,966.0
722,{},11867.0,Barb Wire,3.9,117.0
723,{},47119.0,Le Garçu,5.0,1.0
724,{},314352.0,Honeymoon,0.0,0.0
725,Ghost in the Shell Collection,9323.0,Ghost in the Shell,7.8,854.0
726,{},10280.0,Thinner,5.5,125.0
727,{},10535.0,Spy Hard,4.9,148.0
728,{},124613.0,Brothers in Trouble,0.0,0.0
729,Wallace & Gromit Collection,532.0,A Close Shave,7.5,223.0
730,{},26744.0,Force of Evil,6.6,33.0
731,{},16299.0,The Stupids,4.2,22.0
732,The Arrival Collection,10547.0,The Arrival,6.1,200.0
733,{},245268.0,The Man from Down Under,0.0,0.0
734,{},935.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1472.0
735,{},55613.0,Careful,7.8,4.0
736,{},41007.0,A Month by the Lake,7.2,7.0
737,{},35645.0,Gold Diggers: The Secret of Bear Mountain,5.8,20.0
738,{},110465.0,Kim,7.0,5.0
739,{},255546.0,Carmen Miranda: Bananas Is My Business,10.0,1.0
740,{},40751.0,Ashes of Time,7.1,73.0
741,{},275096.0,The Jar,8.0,3.0
742,{},85778.0,Maya Lin: A Strong Clear Vision,0.0,0.0
743,{},11101.0,Stalingrad,7.4,116.0
744,{},9826.0,The Phantom,4.7,138.0
745,{},9879.0,Striptease,4.4,210.0
746,{},63564.0,The Last of the High Kings,5.7,15.0
747,{},22621.0,Heavy,7.7,11.0
748,{},7095.0,Jack,5.9,340.0
749,{},26890.0,I Shot Andy Warhol,6.1,32.0
750,{},46732.0,The Grass Harp,6.1,4.0
751,{},124633.0,Someone Else's America,0.0,0.0
752,{},202425.0,Life is Rosy,6.5,2.0
753,{},196940.0,Quartier Mozart,5.0,1.0
754,"Martin Scorsese’s World Cinema Project, Vol. 1",77771.0,Touki Bouki,7.3,10.0
755,{},181083.0,God's Gift,5.0,1.0
756,{},41225.0,Spirits of the Dead,5.5,24.0
757,{},188589.0,Babyfever,0.0,0.0
758,{},87190.0,Pharaoh's  Army,6.3,5.0
759,Trainspotting Collection,627.0,Trainspotting,7.8,2737.0
760,{},32872.0,Til There Was You,3.9,4.0
761,Independence Day Collection,602.0,Independence Day,6.7,3334.0
762,{},14553.0,Stealing Beauty,6.6,99.0
763,{},9566.0,The Fan,5.7,202.0
764,The Hunchback of Notre Dame Collection,10545.0,The Hunchback of Notre Dame,6.8,1182.0
765,{},9894.0,The Cable Guy,5.7,603.0
766,{},11543.0,Kingpin,6.7,248.0
767,{},9268.0,Eraser,5.6,553.0
768,{},52059.0,The Gate of Heavenly Peace,6.7,3.0
769,The Nutty Professor Collection,9327.0,The Nutty Professor,5.4,717.0
770,{},123763.0,"I, the Worst of All",6.8,3.0
771,{},81949.0,An Unforgettable Summer,7.2,6.0
772,{},42005.0,A Hungarian Fairy Tale,0.0,0.0
773,{},124306.0,My Life and Times With Antonin Artaud,8.0,1.0
774,{},183955.0,Midnight Dancers,7.0,1.0
775,{},44535.0,Somebody to Love,5.1,2.0
776,{},44495.0,A Very Natural Thing,6.3,3.0
777,{},78285.0,The Old Lady Who Walked in the Sea,0.0,0.0
778,{},11228.0,Daylight,5.8,385.0
779,{},10779.0,The Frighteners,6.7,413.0
780,{},26748.0,Lone Star,6.9,79.0
781,{},38223.0,Harriet the Spy,5.7,47.0
782,{},9294.0,Phenomenon,6.2,328.0
783,{},49963.0,Walking and Talking,6.6,8.0
784,{},11363.0,She's the One,5.7,71.0
785,{},1645.0,A Time to Kill,7.0,522.0
786,{},31546.0,American Buffalo,6.2,9.0
787,{},77056.0,Rendezvous in Paris,6.5,4.0
788,{},36344.0,Alaska,5.2,32.0
789,{},18550.0,Fled,5.2,49.0
790,{},11511.0,Kazaam,3.6,60.0
791,{},172198.0,Magic Hunter,6.0,1.0
792,{},34170.0,Larger Than Life,5.4,35.0
793,{},281085.0,A Boy Called Hate,6.0,2.0
794,{},109478.0,Power 98,4.0,1.0
795,{},124645.0,Two Deaths,7.0,2.0
796,The Brady Bunch Collection,12606.0,A Very Brady Sequel,5.8,42.0
797,{},69895.0,Stefano Quantestorie,6.0,1.0
798,{},35206.0,Death in the Garden,7.4,8.0
799,{},151489.0,Hedd Wyn,6.5,2.0
800,{},4837.0,La Collectionneuse,6.5,25.0
801,{},12632.0,Kaspar Hauser,6.3,4.0
802,{},9098.0,Regular Guys,5.2,9.0
803,{},282919.0,Diebinnen,4.0,1.0
804,{},124614.0,The Convent,6.5,6.0
805,{},18975.0,The Adventures of Pinocchio,5.0,55.0
806,{},11962.0,Joe's Apartment,5.0,87.0
807,{},2925.0,The First Wives Club,6.5,172.0
808,{},28628.0,Stonewall,7.2,10.0
809,{},3595.0,Ransom,6.4,482.0
810,{},9308.0,High School High,5.4,51.0
811,{},92381.0,Phat Beach,5.4,8.0
812,{},18555.0,Foxfire,6.3,30.0
813,{},12123.0,Chain Reaction,5.3,291.0
814,{},10830.0,Matilda,6.9,892.0
815,{},3573.0,Emma,6.7,152.0
816,The Crow Collection,10546.0,The Crow: City of Angels,5.2,119.0
817,{},18862.0,House Arrest,5.0,32.0
818,{},31417.0,Eyes Without a Face,7.5,130.0
819,Tales from the Crypt Collection,9431.0,Bordello of Blood,5.0,63.0
820,{},124619.0,Lotto Land,7.0,1.0
821,{},297645.0,The Story of Xinghua,0.0,0.0
822,{},48144.0,The Day the Sun Turned Cold,7.0,2.0
823,{},46986.0,Flirt,7.5,4.0
824,{},144982.0,The Big Squeeze,5.0,1.0
825,{},47907.0,The Spitfire Grill,6.8,17.0
826,Escape From ... Collection,10061.0,Escape from L.A.,5.6,381.0
827,{},36266.0,Cyclo,6.8,23.0
828,{},549.0,Basquiat,6.6,97.0
829,{},10478.0,Tin Cup,5.9,152.0
830,{},66634.0,Dingo,6.0,1.0
831,{},116690.0,The Ballad of Narayama,6.4,12.0
832,{},213917.0,Every Other Weekend,6.0,2.0
833,{},145925.0,Mille bolle blu,6.0,1.0
834,{},100914.0,Crows and Sparrows,5.0,1.0
835,The Godfather Collection,238.0,The Godfather,8.5,6024.0
836,{},159.0,Maybe... Maybe Not,6.1,34.0
837,Police Story Collection,11134.0,Police Story 3: Supercop,6.7,109.0
838,{},88224.0,Manny & Lo,6.3,9.0
839,{},132641.0,Wife,0.0,0.0
840,{},132641.0,Wife,0.0,0.0
841,{},132641.0,Wife,0.0,0.0
842,{},132641.0,Wife,0.0,0.0
843,{},42758.0,Small Faces,6.4,10.0
844,{},9303.0,Bound,6.9,203.0
845,{},23945.0,Carpool,4.9,17.0
846,{},37820.0,Death in Brunswick,6.1,7.0
847,{},22479.0,Kansas City,6.1,13.0
848,{},9054.0,Gone Fishin',4.7,48.0
849,{},241058.0,Lover's Knot,4.0,2.0
850,{},11985.0,Vive L'Amour,7.3,16.0
851,{},10232.0,Shadow of Angels,4.0,2.0
852,{},59569.0,Killer: A Journal of Murder,6.3,10.0
853,{},410921.0,Nothing to Lose,0.0,0.0
854,Police Story Collection,38955.0,Project S,5.8,12.0
855,{},110513.0,Girls Town,5.2,3.0
856,{},114089.0,Bye-Bye,7.7,3.0
857,{},11015.0,The Relic,5.8,130.0
858,{},9306.0,The Island of Dr. Moreau,4.6,148.0
859,{},12559.0,First Kid,5.3,28.0
860,{},58770.0,The Trigger Effect,6.6,18.0
861,{},124851.0,Sweet Nothing,5.0,2.0
862,{},3587.0,Bogus,5.4,46.0
863,{},10723.0,Bulletproof,5.4,164.0
864,{},56077.0,Talk of Angels,6.8,4.0
865,The Land Before Time Collection,19004.0,The Land Before Time III: The Time of the Great Giving,6.1,86.0
866,{},101230.0,1-900,5.0,1.0
867,{},253632.0,Baton Rouge,0.0,0.0
868,Halloween Collection,10987.0,Halloween: The Curse of Michael Myers,5.0,173.0
869,{},44705.0,Twelfth Night,7.0,22.0
870,{},20318.0,Mother Night,7.1,13.0
871,{},43596.0,Liebelei,6.3,8.0
872,{},79782.0,Venice,7.5,4.0
873,{},26933.0,Wild Reeds,7.4,18.0
874,{},27854.0,For Whom the Bell Tolls,6.1,41.0
875,{},981.0,The Philadelphia Story,7.7,196.0
876,{},872.0,Singin' in the Rain,7.9,747.0
877,{},2769.0,An American in Paris,6.9,133.0
878,{},13320.0,Funny Face,7.0,162.0
879,{},164.0,Breakfast at Tiffany's,7.6,1082.0
880,{},426.0,Vertigo,8.0,1162.0
881,{},567.0,Rear Window,8.2,1531.0
882,{},3078.0,It Happened One Night,7.7,283.0
883,{},13528.0,Gaslight,7.2,73.0
884,{},28288.0,The Gay Divorcee,7.2,17.0
885,{},213.0,North by Northwest,7.8,1062.0
886,{},284.0,The Apartment,8.1,498.0
887,{},239.0,Some Like It Hot,8.0,835.0
888,{},4808.0,Charade,7.7,351.0
889,{},289.0,Casablanca,7.9,1462.0
890,{},963.0,The Maltese Falcon,7.8,435.0
891,{},11113.0,My Fair Lady,7.4,361.0
892,{},6620.0,Sabrina,7.4,284.0
893,{},804.0,Roman Holiday,7.8,502.0
894,{},26531.0,The Little Princess,7.0,22.0
895,{},909.0,Meet Me in St. Louis,6.8,66.0
896,{},630.0,The Wizard of Oz,7.4,1689.0
897,{},770.0,Gone with the Wind,7.7,995.0
898,{},31044.0,My Favorite Year,7.1,35.0
899,{},599.0,Sunset Boulevard,8.2,533.0
900,{},15.0,Citizen Kane,8.0,1244.0
901,The Space Odyssey Series,62.0,2001: A Space Odyssey,7.9,3075.0
902,{},121357.0,Golden Earrings,4.8,3.0
903,{},705.0,All About Eve,8.0,367.0
904,{},22490.0,The Women,6.4,26.0
905,{},223.0,Rebecca,7.7,346.0
906,{},25670.0,Foreign Correspondent,7.0,86.0
907,{},303.0,Notorious,7.8,345.0
908,{},4174.0,Spellbound,7.3,166.0
909,{},8356.0,An Affair to Remember,7.1,101.0
910,{},381.0,To Catch a Thief,7.1,299.0
911,{},20758.0,Father of the Bride,6.6,43.0
912,{},29376.0,The Band Wagon,7.1,46.0
913,{},1859.0,Ninotchka,7.3,77.0
914,{},18299.0,Love in the Afternoon,7.3,55.0
915,{},17281.0,Gigi,6.1,68.0
916,{},64382.0,The Reluctant Debutante,6.6,11.0
917,{},10907.0,The Adventures of Robin Hood,7.6,170.0
918,{},32093.0,The Mark of Zorro,7.1,39.0
919,{},1939.0,Laura,7.6,173.0
920,{},22292.0,The Ghost and Mrs. Muir,7.3,59.0
921,{},3598.0,Lost Horizon,6.8,42.0
922,{},3080.0,Top Hat,7.4,62.0
923,{},198.0,To Be or Not to Be,7.7,119.0
924,{},13562.0,My Man Godfrey,7.7,69.0
925,{},1712.0,Giant,7.5,169.0
926,{},220.0,East of Eden,7.5,163.0
927,The Thin Man Collection,3529.0,The Thin Man,7.4,97.0
928,{},3085.0,His Girl Friday,7.5,171.0
929,{},2897.0,Around the World in Eighty Days,6.5,85.0
930,{},1585.0,It's a Wonderful Life,8.0,1103.0
931,{},3083.0,Mr. Smith Goes to Washington,7.9,245.0
932,{},900.0,Bringing Up Baby,7.6,201.0
933,{},43795.0,Penny Serenade,6.4,23.0
934,{},85638.0,The Scarlet Letter,8.3,4.0
935,{},50001.0,Lady of Burlesque,5.0,7.0
936,{},43905.0,Of Human Bondage,6.4,26.0
937,{},22688.0,Angel on My Shoulder,5.7,6.0
938,{},23114.0,Little Lord Fauntleroy,6.6,13.0
939,{},26378.0,They Made Me a Criminal,5.6,8.0
940,{},40206.0,The Inspector General,6.2,17.0
941,{},22356.0,Angel and the Badman,6.6,27.0
942,{},260.0,The 39 Steps,7.4,217.0
943,{},43488.0,A Walk in the Sun,5.2,14.0
944,{},22613.0,The Outlaw,4.9,16.0
945,Living Dead Collection,10331.0,Night of the Living Dead,7.5,591.0
946,{},488.0,The African Queen,7.4,232.0
947,{},22733.0,Beat the Devil,6.2,31.0
948,{},261.0,Cat on a Hot Tin Roof,7.6,168.0
949,{},57575.0,The Last Time I Saw Paris,5.1,9.0
950,{},32574.0,Meet John Doe,7.3,52.0
951,{},22657.0,Algiers,5.8,6.0
952,{},76464.0,Something to Sing About,3.8,2.0
953,{},22649.0,A Farewell to Arms,6.2,29.0
954,{},22649.0,A Farewell to Arms,6.2,29.0
955,{},22649.0,A Farewell to Arms,6.2,29.0
956,{},22649.0,A Farewell to Arms,6.2,29.0
957,{},176841.0,Moonlight Murder,6.0,1.0
958,{},125587.0,Nothing Personal,4.0,1.0
959,In the Line of Duty Collection,39448.0,"Yes, Madam",7.4,11.0
960,{},52855.0,Dangerous Ground,5.0,8.0
961,{},39940.0,Picnic,6.7,19.0
962,{},172868.0,Madagascar Skin,0.0,0.0
963,{},85328.0,The Pompatus of Love,5.3,2.0
964,{},124632.0,Small Wonders,0.0,0.0
965,{},11076.0,Fly Away Home,6.6,114.0
966,{},63945.0,Bliss,4.8,6.0
967,{},58985.0,Grace of My Heart,6.5,15.0
968,{},890.0,Brother of Sleep,6.8,6.0
969,{},10861.0,Maximum Risk,5.3,104.0
970,{},1770.0,Michael Collins,6.8,98.0
971,{},44465.0,The Rich Man's Wife,4.9,11.0
972,{},2033.0,Infinity,0.0,0.0
973,{},18203.0,Big Night,6.8,45.0
974,{},9333.0,Last Man Standing,6.2,263.0
975,{},47260.0,Caught,6.5,5.0
976,{},9400.0,Set It Off,6.9,66.0
977,{},9401.0,2 Days in the Valley,5.9,73.0
978,{},12241.0,Curdled,6.2,29.0
979,{},25739.0,L'associé,6.0,3.0
980,{},161806.0,Ed's Next Move,3.0,1.0
981,{},11306.0,Extreme Measures,5.7,80.0
982,{},9625.0,The Glimmer Man,4.7,102.0
983,The Mighty Ducks Collection,10680.0,D3: The Mighty Ducks,5.3,99.0
984,{},6346.0,The Chamber,5.9,62.0
985,The Apple Dumpling Gang Collection,18660.0,The Apple Dumpling Gang,6.6,34.0
986,Davy Crockett Collection,35115.0,"Davy Crockett, King of the Wild Frontier",5.9,14.0
987,Witch Mountain Collection,14821.0,Escape to Witch Mountain,6.5,60.0
988,Herbie Collection,14136.0,The Love Bug,6.0,126.0
989,Herbie Collection,10869.0,Herbie Rides Again,5.9,77.0
990,{},22660.0,Old Yeller,7.0,68.0
991,Parent Trap Collection,19186.0,The Parent Trap,6.8,92.0
992,{},31102.0,Pollyanna,6.9,50.0
993,Homeward Bound Collection,6878.0,Homeward Bound: The Incredible Journey,6.6,218.0
994,The Shaggy Dog Collection,15944.0,The Shaggy Dog,6.2,22.0
995,{},18444.0,Swiss Family Robinson,7.0,88.0
996,{},20723.0,That Darn Cat!,6.4,28.0
997,{},173.0,"20,000 Leagues Under the Sea",6.9,160.0
998,{},864.0,Cool Runnings,6.8,510.0
999,{},24795.0,Angels in the Outfield,5.7,124.0
1000,Cinderella Collection,11224.0,Cinderella,6.8,1760.0
1001,{},81310.0,Winnie the Pooh and the Blustery Day,7.8,20.0
1002,Caballeros Collection,15947.0,The Three Caballeros,6.2,108.0
1003,{},9078.0,The Sword in the Stone,6.9,935.0
1004,{},29682.0,So Dear to My Heart,6.3,5.0
1005,{},8367.0,Robin Hood: Prince of Thieves,6.6,937.0
1006,{},433.0,Mary Poppins,7.4,1217.0
1007,{},11360.0,Dumbo,6.8,1206.0
1008,{},11114.0,Pete's Dragon,6.4,201.0
1009,{},12335.0,Bedknobs and Broomsticks,6.8,260.0
1010,{},12092.0,Alice in Wonderland,7.0,1557.0
1011,The Fox and the Hound Collection,10948.0,The Fox and the Hound,7.0,884.0
1012,Freeway Collection,11229.0,Freeway,6.5,95.0
1013,{},15121.0,The Sound of Music,7.4,966.0
1014,Die Hard Collection,562.0,Die Hard,7.5,4005.0
1015,The Lawnmower Man Collection,10163.0,The Lawnmower Man,5.4,198.0
1016,{},48862.0,Unhook the Stars,6.2,11.0
1017,{},117036.0,Synthetic Pleasures,0.0,0.0
1018,{},47199.0,The Secret Agent,5.0,7.0
1019,{},11159.0,Secrets & Lies,7.1,127.0
1020,{},9591.0,That Thing You Do!,6.8,230.0
1021,{},30500.0,To Gillian on Her 37th Birthday,5.1,13.0
1022,{},41843.0,Surviving Picasso,5.3,21.0
1023,{},55058.0,Love Is All There Is,5.5,2.0
1024,{},10938.0,Beautiful Thing,7.3,76.0
1025,{},11412.0,The Long Kiss Goodnight,6.4,323.0
1026,{},10586.0,The Ghost and the Darkness,6.4,238.0
1027,{},42314.0,Looking for Richard,6.9,33.0
1028,{},27845.0,Trees Lounge,6.7,51.0
1029,{},108365.0,The Proprietor,0.0,0.0
1030,{},23223.0,Normal Life,6.8,8.0
1031,{},49471.0,Get on the Bus,7.0,11.0
1032,{},38153.0,Shadow Conspiracy,4.0,12.0
1033,{},25147.0,Jude,6.6,38.0
1034,{},9716.0,Everyone Says I Love You,6.5,149.0
1035,{},43777.0,Bitter Sugar,6.3,3.0
1036,{},454.0,Romeo + Juliet,6.7,1406.0
1037,{},10218.0,Swingers,6.8,255.0
1038,{},819.0,Sleepers,7.3,729.0
1039,{},38191.0,The Sunchaser,6.1,8.0
1040,{},56830.0,Johns,6.0,6.0
1041,Aladdin Collection,11238.0,Aladdin and the King of Thieves,6.1,494.0
1042,{},27256.0,The Woman in Question,5.2,3.0
1043,{},31530.0,Shall We Dance,7.9,22.0
1044,{},66473.0,A Damsel in Distress,7.0,4.0
1045,{},28120.0,Crossfire,6.1,26.0
1046,{},1834.0,"Murder, My Sweet",7.2,48.0
